,사고지역관리번호,사고년도,사고유형구분,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,lat,lon,사고다발지역폴리곤정보,데이터기준일자,구
5809,2016147,2015,자전거,11350004,서울특별시 노원구4,서울특별시 노원구 하계동(동부간선도로-월계로램프(3) 부근),7,7,1,2,4,0,37.63309772,127.06338296,"{type:Polygon,coordinates:[[[127.06517959,37.63309772],[127.06514507,37.63282015],[127.06504283,37.63255323],[127.06487681,37.63230724],[127.06465337,37.63209163],[127.06438112,37.63191468],[127.0640705,37.6317832],[127.06373347,37.63170223],[127.06338296,37.63167489],[127.06303246,37.63170223],[127.06269542,37.6317832],[127.06238481,37.63191468],[127.06211255,37.63209163],[127.06188912,37.63230724],[127.06172309,37.63255323],[127.06162086,37.63282015],[127.06158633,37.63309772],[127.06162086,37.6333753],[127.06172309,37.63364221],[127.06188912,37.6338882],[127.06211255,37.6341038],[127.06238481,37.63428075],[127.06269542,37.63441223],[127.06303246,37.63449319],[127.06338296,37.63452053],[127.06373347,37.63449319],[127.0640705,37.63441223],[127.06438112,37.63428075],[127.06465337,37.6341038],[127.06487681,37.6338882],[127.06504283,37.63364221],[127.06514507,37.6333753],[127.06517959,37.63309772]]]}",2019-10-10,노원구
5810,2016147,2015,자전거,11350005,서울특별시 노원구5,서울특별시 노원구 월계동(석계역환승주차장 부근),6,6,1,4,0,1,37.61490342,127.06429534,"{type:Polygon,coordinates:[[[127.06609197,37.61490342],[127.06605745,37.61462577],[127.06595521,37.61435879],[127.06578918,37.61411274],[127.06556575,37.61389708],[127.06529349,37.61372009],[127.06498288,37.61358857],[127.06464584,37.61350758],[127.06429534,37.61348024],[127.06394483,37.61350758],[127.0636078,37.61358857],[127.06329718,37.61372009],[127.06302493,37.61389708],[127.0628015,37.61411274],[127.06263547,37.61435879],[127.06253323,37.61462577],[127.06249871,37.61490342],[127.06253323,37.61518106],[127.06263547,37.61544804],[127.0628015,37.61569408],[127.06302493,37.61590974],[127.06329718,37.61608673],[127.0636078,37.61621824],[127.06394483,37.61629923],[127.06429534,37.61632657],[127.06464584,37.61629923],[127.06498288,37.61621824],[127.06529349,37.61608673],[127.06556575,37.61590974],[127.06578918,37.61569408],[127.06595521,37.61544804],[127.06605745,37.61518106],[127.06609197,37.61490342]]]}",2019-10-10,노원구
5811,2016147,2015,자전거,11350006,서울특별시 노원구6,서울특별시 노원구 월계동(월계2교(남단) 부근),6,6,0,1,4,1,37.62422242,127.0497611,"{type:Polygon,coordinates:[[[127.05155773,37.62422242],[127.05152321,37.62394481],[127.05142097,37.62367786],[127.05125495,37.62343185],[127.05103151,37.62321621],[127.05075926,37.62303924],[127.05044864,37.62290774],[127.05011161,37.62282676],[127.0497611,37.62279942],[127.0494106,37.62282676],[127.04907356,37.62290774],[127.04876295,37.62303924],[127.04849069,37.62321621],[127.04826726,37.62343185],[127.04810123,37.62367786],[127.047999,37.62394481],[127.04796447,37.62422242],[127.047999,37.62450003],[127.04810123,37.62476697],[127.04826726,37.62501299],[127.04849069,37.62522862],[127.04876295,37.62540558],[127.04907356,37.62553708],[127.0494106,37.62561805],[127.0497611,37.62564539],[127.05011161,37.62561805],[127.05044864,37.62553708],[127.05075926,37.62540558],[127.05103151,37.62522862],[127.05125495,37.62501299],[127.05142097,37.62476697],[127.05152321,37.62450003],[127.05155773,37.62422242]]]}",2019-10-10,노원구
5812,2016147,2015,자전거,11350007,서울특별시 노원구7,서울특별시 노원구 상계동(상계7동사무소 부근),6,6,0,1,2,3,37.65627239,127.06697836,"{type:Polygon,coordinates:[[[127.06877499,37.65627239],[127.06874047,37.65599489],[127.06863823,37.65572806],[127.0684722,37.65548215],[127.06824877,37.65526661],[127.06797651,37.65508972],[127.0676659,37.65495827],[127.06732886,37.65487733],[127.06697836,37.65485],[127.06662785,37.65487733],[127.06629082,37.65495827],[127.0659802,37.65508972],[127.06570795,37.65526661],[127.06548451,37.65548215],[127.06531849,37.65572806],[127.06521625,37.65599489],[127.06518173,37.65627239],[127.06521625,37.65654988],[127.06531849,37.6568167],[127.06548451,37.65706261],[127.06570795,37.65727815],[127.0659802,37.65745504],[127.06629082,37.65758648],[127.06662785,37.65766742],[127.06697836,37.65769475],[127.06732886,37.65766742],[127.0676659,37.65758648],[127.06797651,37.65745504],[127.06824877,37.65727815],[127.0684722,37.65706261],[127.06863823,37.6568167],[127.06874047,37.65654988],[127.06877499,37.65627239]]]}",2019-10-10,노원구
5813,2016147,2015,자전거,11350008,서울특별시 노원구8,서울특별시 노원구 월계동(진아교통 부근),4,5,1,0,2,2,37.6281852,127.06412684,"{type:Polygon,coordinates:[[[127.06592347,37.6281852],[127.06588895,37.6279076],[127.06578671,37.62764067],[127.06562068,37.62739467],[127.06539725,37.62717904],[127.06512499,37.62700208],[127.06481438,37.62687059],[127.06447734,37.62678961],[127.06412684,37.62676227],[127.06377633,37.62678961],[127.0634393,37.62687059],[127.06312868,37.62700208],[127.06285643,37.62717904],[127.06263299,37.62739467],[127.06246697,37.62764067],[127.06236473,37.6279076],[127.06233021,37.6281852],[127.06236473,37.62846279],[127.06246697,37.62872972],[127.06263299,37.62897572],[127.06285643,37.62919134],[127.06312868,37.6293683],[127.0634393,37.62949979],[127.06377633,37.62958076],[127.06412684,37.6296081],[127.06447734,37.62958076],[127.06481438,37.62949979],[127.06512499,37.6293683],[127.06539725,37.62919134],[127.06562068,37.62897572],[127.06578671,37.62872972],[127.06588895,37.62846279],[127.06592347,37.6281852]]]}",2019-10-10,노원구
5814,2016147,2015,자전거,11350009,서울특별시 노원구9,서울특별시 노원구 상계동(도봉월드상가 부근),4,4,0,1,3,0,37.66759941,127.04916995,"{type:Polygon,coordinates:[[[127.05096658,37.66759941],[127.05093206,37.66732196],[127.05082982,37.66705518],[127.05066379,37.6668093],[127.05044036,37.66659379],[127.0501681,37.66641692],[127.04985749,37.6662855],[127.04952045,37.66620457],[127.04916995,37.66617724],[127.04881944,37.66620457],[127.04848241,37.6662855],[127.04817179,37.66641692],[127.04789954,37.66659379],[127.0476761,37.6668093],[127.04751008,37.66705518],[127.04740784,37.66732196],[127.04737332,37.66759941],[127.04740784,37.66787686],[127.04751008,37.66814365],[127.0476761,37.66838952],[127.04789954,37.66860502],[127.04817179,37.66878188],[127.04848241,37.6689133],[127.04881944,37.66899423],[127.04916995,37.66902156],[127.04952045,37.66899423],[127.04985749,37.6689133],[127.0501681,37.66878188],[127.05044036,37.66860502],[127.05066379,37.66838952],[127.05082982,37.66814365],[127.05093206,37.66787686],[127.05096658,37.66759941]]]}",2019-10-10,노원구
5815,2016147,2015,자전거,11350010,서울특별시 노원구10,서울특별시 노원구 중계동(서울제일교회앞 부근),4,4,0,1,2,1,37.64819344,127.07684002,"{type:Polygon,coordinates:[[[127.07863665,37.64819344],[127.07860213,37.64791592],[127.07849989,37.64764906],[127.07833386,37.64740312],[127.07811043,37.64718755],[127.07783818,37.64701064],[127.07752756,37.64687918],[127.07719053,37.64679823],[127.07684002,37.6467709],[127.07648952,37.64679823],[127.07615248,37.64687918],[127.07584187,37.64701064],[127.07556961,37.64718755],[127.07534618,37.64740312],[127.07518015,37.64764906],[127.07507791,37.64791592],[127.07504339,37.64819344],[127.07507791,37.64847096],[127.07518015,37.64873782],[127.07534618,37.64898375],[127.07556961,37.64919931],[127.07584187,37.64937622],[127.07615248,37.64950767],[127.07648952,37.64958862],[127.07684002,37.64961595],[127.07719053,37.64958862],[127.07752756,37.64950767],[127.07783818,37.64937622],[127.07811043,37.64919931],[127.07833386,37.64898375],[127.07849989,37.64873782],[127.07860213,37.64847096],[127.07863665,37.64819344]]]}",2019-10-10,노원구
5816,2016147,2015,자전거,11350011,서울특별시 노원구11,서울특별시 노원구 공릉동(공릉동부아파트 부근),4,4,0,1,0,3,37.62875616,127.07737165,"{type:Polygon,coordinates:[[[127.07916829,37.62875616],[127.07913376,37.62847857],[127.07903153,37.62821164],[127.0788655,37.62796564],[127.07864206,37.62775001],[127.07836981,37.62757305],[127.0780592,37.62744156],[127.07772216,37.62736059],[127.07737165,37.62733325],[127.07702115,37.62736059],[127.07668411,37.62744156],[127.0763735,37.62757305],[127.07610125,37.62775001],[127.07587781,37.62796564],[127.07571178,37.62821164],[127.07560955,37.62847857],[127.07557502,37.62875616],[127.07560955,37.62903375],[127.07571178,37.62930068],[127.07587781,37.62954668],[127.07610125,37.6297623],[127.0763735,37.62993925],[127.07668411,37.63007074],[127.07702115,37.63015171],[127.07737165,37.63017905],[127.07772216,37.63015171],[127.0780592,37.63007074],[127.07836981,37.62993925],[127.07864206,37.6297623],[127.0788655,37.62954668],[127.07903153,37.62930068],[127.07913376,37.62903375],[127.07916829,37.62875616]]]}",2019-10-10,노원구
5817,2016147,2015,자전거,11350012,서울특별시 노원구12,서울특별시 노원구 중계동(고운유치원 부근),4,4,0,0,4,0,37.64390944,127.06619814,"{type:Polygon,coordinates:[[[127.06799477,37.64390944],[127.06796025,37.6436319],[127.06785801,37.64336503],[127.06769199,37.64311908],[127.06746855,37.6429035],[127.0671963,37.64272658],[127.06688568,37.64259511],[127.06654865,37.64251415],[127.06619814,37.64248682],[127.06584764,37.64251415],[127.0655106,37.64259511],[127.06519999,37.64272658],[127.06492773,37.6429035],[127.0647043,37.64311908],[127.06453827,37.64336503],[127.06443603,37.6436319],[127.06440151,37.64390944],[127.06443603,37.64418698],[127.06453827,37.64445385],[127.0647043,37.6446998],[127.06492773,37.64491537],[127.06519999,37.64509229],[127.0655106,37.64522375],[127.06584764,37.64530471],[127.06619814,37.64533204],[127.06654865,37.64530471],[127.06688568,37.64522375],[127.0671963,37.64509229],[127.06746855,37.64491537],[127.06769199,37.6446998],[127.06785801,37.64445385],[127.06796025,37.64418698],[127.06799477,37.64390944]]]}",2019-10-10,노원구
5818,2016147,2015,자전거,11380001,서울특별시 은평구1,서울특별시 은평구 대조동(갈현동먹자골목 부근),9,10,0,4,6,0,37.61827479,126.92093244,"{type:Polygon,coordinates:[[[126.92272907,37.61827479],[126.92269455,37.61799715],[126.92259231,37.61773019],[126.92242628,37.61748415],[126.92220285,37.61726849],[126.92193059,37.61709151],[126.92161998,37.61696],[126.92128294,37.61687901],[126.92093244,37.61685167],[126.92058193,37.61687901],[126.9202449,37.61696],[126.91993428,37.61709151],[126.91966203,37.61726849],[126.9194386,37.61748415],[126.91927257,37.61773019],[126.91917033,37.61799715],[126.91913581,37.61827479],[126.91917033,37.61855242],[126.91927257,37.61881938],[126.9194386,37.61906541],[126.91966203,37.61928106],[126.91993428,37.61945804],[126.9202449,37.61958955],[126.92058193,37.61967053],[126.92093244,37.61969787],[126.92128294,37.61967053],[126.92161998,37.61958955],[126.92193059,37.61945804],[126.92220285,37.61928106],[126.92242628,37.61906541],[126.92259231,37.61881938],[126.92269455,37.61855242],[126.92272907,37.61827479]]]}",2019-10-10,은평구
5819,2016147,2015,자전거,11380002,서울특별시 은평구2,서울특별시 은평구 역촌동(역촌역 부근),9,13,0,3,8,2,37.60595886,126.92272901,"{type:Polygon,coordinates:[[[126.92452564,37.60595886],[126.92449112,37.60568118],[126.92438888,37.60541417],[126.92422285,37.60516809],[126.92399942,37.6049524],[126.92372716,37.60477538],[126.92341655,37.60464385],[126.92307951,37.60456285],[126.92272901,37.6045355],[126.9223785,37.60456285],[126.92204147,37.60464385],[126.92173085,37.60477538],[126.9214586,37.6049524],[126.92123516,37.60516809],[126.92106914,37.60541417],[126.9209669,37.60568118],[126.92093238,37.60595886],[126.9209669,37.60623653],[126.92106914,37.60650354],[126.92123516,37.60674962],[126.9214586,37.6069653],[126.92173085,37.60714231],[126.92204147,37.60727384],[126.9223785,37.60735483],[126.92272901,37.60738218],[126.92307951,37.60735483],[126.92341655,37.60727384],[126.92372716,37.60714231],[126.92399942,37.6069653],[126.92422285,37.60674962],[126.92438888,37.60650354],[126.92449112,37.60623653],[126.92452564,37.60595886]]]}",2019-10-10,은평구
5820,2016147,2015,자전거,11380003,서울특별시 은평구3,서울특별시 은평구 증산동(밀양빌딩 부근),6,7,0,3,3,1,37.58328568,126.90903175,"{type:Polygon,coordinates:[[[126.91082838,37.58328568],[126.91079385,37.58300791],[126.91069162,37.58274082],[126.91052559,37.58249467],[126.91030216,37.58227891],[126.9100299,37.58210184],[126.90971929,37.58197027],[126.90938225,37.58188925],[126.90903175,37.58186189],[126.90868124,37.58188925],[126.9083442,37.58197027],[126.90803359,37.58210184],[126.90776134,37.58227891],[126.9075379,37.58249467],[126.90737188,37.58274082],[126.90726964,37.58300791],[126.90723512,37.58328568],[126.90726964,37.58356344],[126.90737188,37.58383053],[126.9075379,37.58407668],[126.90776134,37.58429243],[126.90803359,37.58446949],[126.9083442,37.58460106],[126.90868124,37.58468208],[126.90903175,37.58470943],[126.90938225,37.58468208],[126.90971929,37.58460106],[126.9100299,37.58446949],[126.91030216,37.58429243],[126.91052559,37.58407668],[126.91069162,37.58383053],[126.91079385,37.58356344],[126.91082838,37.58328568]]]}",2019-10-10,은평구
5821,2016147,2015,자전거,11380004,서울특별시 은평구4,서울특별시 은평구 신사동(송지빌딩 부근),6,6,0,1,4,1,37.59223392,126.91477911,"{type:Polygon,coordinates:[[[126.91657574,37.59223392],[126.91654122,37.59195619],[126.91643898,37.59168913],[126.91627296,37.591443],[126.91604952,37.59122727],[126.91577727,37.59105023],[126.91546665,37.59091867],[126.91512962,37.59083766],[126.91477911,37.5908103],[126.91442861,37.59083766],[126.91409157,37.59091867],[126.91378096,37.59105023],[126.9135087,37.59122727],[126.91328527,37.591443],[126.91311924,37.59168913],[126.913017,37.59195619],[126.91298248,37.59223392],[126.913017,37.59251165],[126.91311924,37.5927787],[126.91328527,37.59302482],[126.9135087,37.59324055],[126.91378096,37.59341759],[126.91409157,37.59354914],[126.91442861,37.59363015],[126.91477911,37.59365751],[126.91512962,37.59363015],[126.91546665,37.59354914],[126.91577727,37.59341759],[126.91604952,37.59324055],[126.91627296,37.59302482],[126.91643898,37.5927787],[126.91654122,37.59251165],[126.91657574,37.59223392]]]}",2019-10-10,은평구
5822,2016147,2015,자전거,11380005,서울특별시 은평구5,서울특별시 은평구 역촌동(역말사거리 부근),6,8,0,0,6,2,37.60585673,126.91557032,"{type:Polygon,coordinates:[[[126.91736695,37.60585673],[126.91733243,37.60557905],[126.91723019,37.60531204],[126.91706417,37.60506596],[126.91684073,37.60485027],[126.91656848,37.60467326],[126.91625786,37.60454173],[126.91592083,37.60446073],[126.91557032,37.60443338],[126.91521982,37.60446073],[126.91488278,37.60454173],[126.91457217,37.60467326],[126.91429991,37.60485027],[126.91407648,37.60506596],[126.91391045,37.60531204],[126.91380822,37.60557905],[126.91377369,37.60585673],[126.91380822,37.60613441],[126.91391045,37.60640142],[126.91407648,37.60664749],[126.91429991,37.60686318],[126.91457217,37.60704019],[126.91488278,37.60717172],[126.91521982,37.60725271],[126.91557032,37.60728006],[126.91592083,37.60725271],[126.91625786,37.60717172],[126.91656848,37.60704019],[126.91684073,37.60686318],[126.91706417,37.60664749],[126.91723019,37.60640142],[126.91733243,37.60613441],[126.91736695,37.60585673]]]}",2019-10-10,은평구
5823,2016147,2015,자전거,11380006,서울특별시 은평구6,서울특별시 은평구 대조동(구산역 부근),6,6,0,0,4,2,37.61069194,126.91700311,"{type:Polygon,coordinates:[[[126.91879974,37.61069194],[126.91876521,37.61041428],[126.91866298,37.61014729],[126.91849695,37.60990123],[126.91827351,37.60968555],[126.91800126,37.60950855],[126.91769065,37.60937702],[126.91735361,37.60929603],[126.91700311,37.60926868],[126.9166526,37.60929603],[126.91631556,37.60937702],[126.91600495,37.60950855],[126.9157327,37.60968555],[126.91550926,37.60990123],[126.91534324,37.61014729],[126.915241,37.61041428],[126.91520647,37.61069194],[126.915241,37.61096961],[126.91534324,37.6112366],[126.91550926,37.61148265],[126.9157327,37.61169833],[126.91600495,37.61187532],[126.91631556,37.61200684],[126.9166526,37.61208783],[126.91700311,37.61211518],[126.91735361,37.61208783],[126.91769065,37.61200684],[126.91800126,37.61187532],[126.91827351,37.61169833],[126.91849695,37.61148265],[126.91866298,37.6112366],[126.91876521,37.61096961],[126.91879974,37.61069194]]]}",2019-10-10,은평구
5824,2016147,2015,자전거,11380007,서울특별시 은평구7,서울특별시 은평구 신사동(신사오거리 부근),5,6,0,3,2,1,37.59844835,126.91569625,"{type:Polygon,coordinates:[[[126.91749288,37.59844835],[126.91745836,37.59817064],[126.91735612,37.59790361],[126.91719009,37.5976575],[126.91696666,37.59744179],[126.9166944,37.59726476],[126.91638379,37.59713321],[126.91604675,37.59705221],[126.91569625,37.59702486],[126.91534574,37.59705221],[126.91500871,37.59713321],[126.91469809,37.59726476],[126.91442584,37.59744179],[126.9142024,37.5976575],[126.91403638,37.59790361],[126.91393414,37.59817064],[126.91389962,37.59844835],[126.91393414,37.59872606],[126.91403638,37.59899309],[126.9142024,37.59923919],[126.91442584,37.5994549],[126.91469809,37.59963192],[126.91500871,37.59976346],[126.91534574,37.59984447],[126.91569625,37.59987182],[126.91604675,37.59984447],[126.91638379,37.59976346],[126.9166944,37.59963192],[126.91696666,37.5994549],[126.91719009,37.59923919],[126.91735612,37.59899309],[126.91745836,37.59872606],[126.91749288,37.59844835]]]}",2019-10-10,은평구
